account_id,country_ES,country_FR,country_IT,country_NL,country_UK,industry_Hospitality,industry_Retail,industry_Services,industry_Subscription,account_age_months,monthly_tpv,tpv_trend_3m_pct,txn_count_monthly,avg_ticket_size,num_products_used,login_freq_monthly,disputes_90d,chargebacks_90d,support_tickets_90d,failed_txn_ratio,churn
SMB_EU_003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9057.22,-5.75,113.0,80.15,4.0,14.0,0.0,0.0,0.0,0.085,0
SMB_EU_003334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,4791.95,-21.47,27.0,177.48,2.0,9.0,0.0,1.0,1.0,0.081,0
SMB_EU_003335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,4369.42,10.68,15.0,291.29,1.0,10.0,1.0,1.0,3.0,0.162,0
SMB_EU_003336,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8727.21,-17.3,34.0,256.68,1.0,12.0,0.0,0.0,0.0,0.106,0
SMB_EU_003337,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,12146.29,22.28,46.0,264.05,3.0,8.0,2.0,1.0,0.0,0.026,0
SMB_EU_003338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,3828.13,-0.09,18.0,212.67,4.0,8.0,1.0,1.0,1.0,0.161,0
SMB_EU_003339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20047.55,0.89,85.0,235.85,3.0,4.0,0.0,0.0,1.0,0.023,0
SMB_EU_003340,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10396.21,-29.71,40.0,259.91,2.0,10.0,1.0,0.0,0.0,0.022,0
SMB_EU_003341,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9711.01,2.17,97.0,100.11,3.0,14.0,3.0,0.0,2.0,0.12,0
SMB_EU_003342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16497.99,-1.2,71.0,232.37,4.0,12.0,0.0,0.0,2.0,0.079,0
SMB_EU_003343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,6374.21,-19.49,25.0,254.97,1.0,14.0,1.0,1.0,2.0,0.029,0
SMB_EU_003344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,5198.3,1.31,58.0,89.63,3.0,8.0,0.0,0.0,2.0,0.083,0
SMB_EU_003345,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,17750.98,-5.97,122.0,145.5,3.0,9.0,0.0,1.0,1.0,0.013,0
SMB_EU_003346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,11085.86,-3.25,73.0,151.86,2.0,12.0,0.0,0.0,1.0,0.122,0
SMB_EU_003347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,3274.56,0.39,12.0,272.88,1.0,5.0,0.0,0.0,1.0,0.041,0
SMB_EU_003348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,5305.09,-7.07,21.0,252.62,2.0,11.0,0.0,1.0,3.0,0.12,0
SMB_EU_003349,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4808.72,3.7,21.0,228.99,1.0,12.0,1.0,0.0,1.0,0.25,0
SMB_EU_003350,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,5511.73,-1.3,21.0,262.46,1.0,9.0,0.0,0.0,1.0,0.013,0
SMB_EU_003351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,6218.82,7.09,35.0,177.68,4.0,15.0,0.0,0.0,1.0,0.016,0
SMB_EU_003352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,9993.79,-7.93,37.0,270.1,2.0,13.0,0.0,0.0,2.0,0.17,0
SMB_EU_003353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,5635.02,-15.97,43.0,131.05,2.0,12.0,0.0,0.0,1.0,0.036,0
SMB_EU_003354,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,8272.32,-10.63,35.0,236.35,1.0,8.0,1.0,0.0,0.0,0.05,0
SMB_EU_003355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,15147.19,21.64,114.0,132.87,2.0,9.0,4.0,1.0,2.0,0.102,0
SMB_EU_003356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,3898.0,14.34,44.0,88.59,3.0,11.0,2.0,1.0,1.0,0.128,0
SMB_EU_003357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1523.37,18.2,11.0,138.49,1.0,9.0,2.0,2.0,0.0,0.058,0
SMB_EU_003358,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,6430.93,19.24,34.0,189.14,2.0,18.0,2.0,1.0,0.0,0.032,0
SMB_EU_003359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,1884.34,-6.99,7.0,269.19,1.0,11.0,1.0,0.0,2.0,0.032,0
SMB_EU_003360,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,7699.56,-30.57,40.0,192.49,2.0,9.0,1.0,0.0,1.0,0.109,1
SMB_EU_003361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,5494.3,1.14,46.0,119.44,3.0,11.0,1.0,0.0,2.0,0.081,0
SMB_EU_003362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,2763.27,9.89,9.0,307.03,1.0,11.0,0.0,0.0,1.0,0.037,0
SMB_EU_003363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12069.11,-34.11,87.0,138.73,1.0,9.0,1.0,0.0,2.0,0.012,1
SMB_EU_003364,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,20202.61,1.39,68.0,297.1,2.0,10.0,2.0,1.0,0.0,0.173,0
SMB_EU_003365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,7879.91,1.08,28.0,281.43,2.0,10.0,2.0,0.0,3.0,0.05,0
SMB_EU_003366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,15112.06,7.98,76.0,198.84,1.0,10.0,1.0,0.0,1.0,0.063,0
SMB_EU_003367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21243.19,-10.64,212.0,100.2,2.0,4.0,1.0,1.0,1.0,0.118,0
SMB_EU_003368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,12180.96,1.41,52.0,234.25,1.0,7.0,0.0,0.0,0.0,0.036,0
SMB_EU_003369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,7973.43,-53.02,30.0,265.78,1.0,9.0,1.0,0.0,1.0,0.028,1
SMB_EU_003370,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,11566.39,3.39,65.0,177.94,1.0,7.0,0.0,1.0,0.0,0.161,0
SMB_EU_003371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,8398.24,-0.74,63.0,133.31,1.0,18.0,1.0,1.0,1.0,0.046,0
SMB_EU_003372,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,3872.76,-81.07,15.0,258.18,2.0,9.0,0.0,2.0,0.0,0.11,1
SMB_EU_003373,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,9926.98,-14.55,50.0,198.54,2.0,14.0,1.0,0.0,1.0,0.088,0
SMB_EU_003374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,8319.77,10.11,67.0,124.18,1.0,9.0,1.0,0.0,0.0,0.048,0
SMB_EU_003375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,4506.59,4.05,16.0,281.66,1.0,10.0,1.0,0.0,0.0,0.066,0
SMB_EU_003376,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,5649.6,-40.09,20.0,282.48,3.0,10.0,0.0,0.0,1.0,0.131,1
SMB_EU_003377,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3705.6,10.01,23.0,161.11,2.0,13.0,3.0,0.0,1.0,0.194,0
SMB_EU_003378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23846.18,-41.63,253.0,94.25,1.0,14.0,2.0,0.0,1.0,0.042,0
SMB_EU_003379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,4796.42,-61.54,22.0,218.02,1.0,13.0,2.0,1.0,1.0,0.089,0
SMB_EU_003380,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12373.32,-30.95,83.0,149.08,3.0,10.0,0.0,1.0,1.0,0.021,0
SMB_EU_003381,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,3707.8,-33.98,39.0,95.07,1.0,19.0,2.0,0.0,1.0,0.003,0
SMB_EU_003382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,14405.55,-6.71,52.0,277.03,2.0,8.0,1.0,1.0,3.0,0.049,0
SMB_EU_003383,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,4268.26,-15.2,14.0,304.88,2.0,10.0,0.0,1.0,1.0,0.019,0
SMB_EU_003384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17358.01,9.77,110.0,157.8,3.0,13.0,0.0,0.0,0.0,0.204,0
SMB_EU_003385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7555.46,3.22,31.0,243.72,3.0,4.0,0.0,0.0,3.0,0.105,0
SMB_EU_003386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,5563.25,25.76,59.0,94.29,3.0,4.0,1.0,0.0,2.0,0.079,0
SMB_EU_003387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,6916.11,19.9,43.0,160.84,2.0,6.0,2.0,2.0,0.0,0.084,0
SMB_EU_003388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7088.49,15.03,68.0,104.24,2.0,7.0,0.0,0.0,2.0,0.032,0
SMB_EU_003389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6764.44,38.5,73.0,92.66,2.0,5.0,2.0,0.0,2.0,0.047,0
SMB_EU_003390,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7402.65,-2.2,35.0,211.5,1.0,9.0,0.0,2.0,2.0,0.092,0
SMB_EU_003391,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,7951.7,-6.97,31.0,256.51,4.0,10.0,0.0,0.0,0.0,0.232,0
SMB_EU_003392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.0,9677.68,12.91,54.0,179.22,4.0,9.0,1.0,0.0,1.0,0.107,0
SMB_EU_003393,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.0,9405.89,-3.79,48.0,195.96,1.0,10.0,2.0,0.0,0.0,0.408,0
SMB_EU_003394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,6013.28,-42.64,43.0,139.84,3.0,16.0,3.0,3.0,0.0,0.066,0
SMB_EU_003395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,9515.64,-14.79,39.0,243.99,2.0,12.0,0.0,0.0,2.0,0.052,0
SMB_EU_003396,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,15096.81,9.1,95.0,158.91,2.0,11.0,0.0,0.0,0.0,0.019,0
SMB_EU_003397,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6135.59,-22.07,65.0,94.39,2.0,5.0,0.0,0.0,1.0,0.036,0
SMB_EU_003398,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,19651.23,-1.45,169.0,116.28,1.0,9.0,4.0,2.0,1.0,0.24,1
SMB_EU_003399,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13593.03,-0.23,126.0,107.88,4.0,10.0,1.0,0.0,0.0,0.221,0
SMB_EU_003400,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,10022.32,-48.67,57.0,175.83,3.0,9.0,0.0,3.0,1.0,0.037,1
SMB_EU_003401,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,5275.97,-26.36,56.0,94.21,2.0,19.0,1.0,1.0,1.0,0.258,0
SMB_EU_003402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,18996.05,-26.47,74.0,256.7,3.0,11.0,0.0,0.0,1.0,0.057,0
SMB_EU_003403,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,31.0,5973.46,-42.95,21.0,284.45,3.0,8.0,1.0,0.0,1.0,0.089,0
SMB_EU_003404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24443.26,8.09,182.0,134.3,1.0,10.0,1.0,1.0,0.0,0.206,0
SMB_EU_003405,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,4895.08,4.33,26.0,188.27,1.0,13.0,0.0,2.0,2.0,0.085,0
SMB_EU_003406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,5186.79,-44.25,27.0,192.1,3.0,7.0,4.0,1.0,1.0,0.201,1
SMB_EU_003407,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,4461.24,-13.27,15.0,297.42,3.0,9.0,2.0,1.0,0.0,0.109,0
SMB_EU_003408,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,28485.67,5.12,302.0,94.32,4.0,6.0,0.0,0.0,2.0,0.027,0
SMB_EU_003409,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,7291.48,-26.99,32.0,227.86,1.0,8.0,1.0,1.0,0.0,0.008,1
SMB_EU_003410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,15851.87,-35.95,102.0,155.41,2.0,10.0,1.0,0.0,3.0,0.032,1
SMB_EU_003411,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,4251.45,-41.22,22.0,193.25,3.0,6.0,3.0,0.0,0.0,0.168,1
SMB_EU_003412,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,6240.7,-8.19,49.0,127.36,2.0,10.0,0.0,1.0,1.0,0.073,0
SMB_EU_003413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,2706.75,15.2,23.0,117.68,3.0,10.0,1.0,0.0,1.0,0.26,0
SMB_EU_003414,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,4730.23,2.37,35.0,135.15,1.0,10.0,1.0,0.0,0.0,0.025,0
SMB_EU_003415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,11781.85,24.76,123.0,95.79,1.0,10.0,0.0,0.0,0.0,0.089,0
SMB_EU_003416,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,10448.93,-8.22,74.0,141.2,1.0,14.0,1.0,0.0,2.0,0.194,1
SMB_EU_003417,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,8355.07,7.3,36.0,232.09,2.0,10.0,1.0,0.0,1.0,0.119,0
SMB_EU_003418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21231.31,-56.01,95.0,223.49,1.0,9.0,1.0,0.0,1.0,0.085,0
SMB_EU_003419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5784.6,20.73,29.0,199.47,4.0,8.0,2.0,1.0,2.0,0.128,0
SMB_EU_003420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14940.14,-3.06,187.0,79.89,1.0,11.0,2.0,0.0,1.0,0.032,0
SMB_EU_003421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,7997.71,12.82,74.0,108.08,2.0,14.0,0.0,0.0,2.0,0.161,0
SMB_EU_003422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,5981.92,-16.16,23.0,260.08,4.0,15.0,1.0,1.0,3.0,0.091,0
SMB_EU_003423,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,6057.82,-6.23,43.0,140.88,2.0,7.0,0.0,1.0,0.0,0.099,0
SMB_EU_003424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12907.31,-1.26,46.0,280.59,1.0,12.0,0.0,0.0,2.0,0.176,0
SMB_EU_003425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,12233.03,18.95,45.0,271.85,1.0,10.0,0.0,0.0,1.0,0.021,0
SMB_EU_003426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,5249.78,-32.96,46.0,114.13,2.0,15.0,0.0,1.0,1.0,0.113,1
SMB_EU_003427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10788.25,-4.99,39.0,276.62,1.0,11.0,1.0,0.0,3.0,0.104,0
SMB_EU_003428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,8713.69,-5.5,40.0,217.84,4.0,7.0,0.0,1.0,2.0,0.041,0
SMB_EU_003429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3956.3,-31.15,18.0,219.79,2.0,12.0,1.0,0.0,1.0,0.066,1
SMB_EU_003430,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,4810.87,-6.96,18.0,267.27,3.0,9.0,0.0,0.0,1.0,0.155,0
SMB_EU_003431,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,1735.83,-23.11,10.0,173.58,2.0,12.0,1.0,1.0,3.0,0.008,1
SMB_EU_003432,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,4628.0,-34.96,19.0,243.58,4.0,10.0,2.0,0.0,1.0,0.016,0
SMB_EU_003433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,6850.53,-3.93,30.0,228.35,2.0,11.0,1.0,0.0,2.0,0.014,0
SMB_EU_003434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6983.37,-46.82,28.0,249.41,3.0,16.0,1.0,1.0,0.0,0.008,0
SMB_EU_003435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6384.16,-3.67,28.0,228.01,3.0,7.0,2.0,1.0,0.0,0.043,0
SMB_EU_003436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,62628.3,3.79,642.0,97.55,3.0,14.0,0.0,0.0,3.0,0.054,0
SMB_EU_003437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,2211.93,-13.19,15.0,147.46,1.0,9.0,0.0,0.0,1.0,0.052,0
SMB_EU_003438,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,21536.61,26.86,75.0,287.15,1.0,9.0,0.0,0.0,4.0,0.187,0
SMB_EU_003439,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,7214.7,-0.5,56.0,128.83,1.0,3.0,0.0,0.0,1.0,0.222,0
SMB_EU_003440,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,37.0,3649.32,19.3,20.0,182.47,1.0,11.0,0.0,0.0,0.0,0.131,0
SMB_EU_003441,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,11240.39,-82.55,71.0,158.32,4.0,9.0,1.0,1.0,1.0,0.135,1
SMB_EU_003442,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,17839.19,-12.52,180.0,99.11,1.0,13.0,1.0,2.0,0.0,0.114,0
SMB_EU_003443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,4022.09,10.29,34.0,118.3,1.0,9.0,0.0,0.0,1.0,0.043,0
SMB_EU_003444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,11044.14,-3.4,77.0,143.43,1.0,10.0,0.0,0.0,0.0,0.058,0
SMB_EU_003445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,24932.5,-56.82,137.0,181.99,4.0,9.0,1.0,2.0,1.0,0.085,1
SMB_EU_003446,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,9508.99,-27.58,35.0,271.69,3.0,13.0,1.0,0.0,2.0,0.021,0
SMB_EU_003447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,17433.18,11.0,90.0,193.7,2.0,12.0,1.0,0.0,0.0,0.152,0
SMB_EU_003448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0,6810.77,9.77,30.0,227.03,3.0,10.0,0.0,1.0,1.0,0.082,0
SMB_EU_003449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,44388.69,3.65,256.0,173.39,3.0,19.0,2.0,0.0,1.0,0.141,0
SMB_EU_003450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16696.57,-7.44,62.0,269.3,3.0,8.0,0.0,0.0,0.0,0.036,0
SMB_EU_003451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,17135.24,-72.2,76.0,225.46,1.0,2.0,0.0,1.0,4.0,0.181,1
SMB_EU_003452,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,7277.54,-0.79,73.0,99.69,3.0,11.0,0.0,0.0,2.0,0.028,0
SMB_EU_003453,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,7344.47,-60.55,40.0,183.61,2.0,5.0,1.0,0.0,2.0,0.028,1
SMB_EU_003454,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,13307.05,-11.27,51.0,260.92,3.0,14.0,2.0,0.0,0.0,0.035,0
SMB_EU_003455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,5764.18,18.92,24.0,240.17,2.0,6.0,1.0,1.0,1.0,0.135,0
SMB_EU_003456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24069.81,-27.76,86.0,279.88,4.0,15.0,1.0,0.0,1.0,0.185,0
SMB_EU_003457,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,26436.62,10.16,203.0,130.23,2.0,7.0,1.0,0.0,3.0,0.091,0
SMB_EU_003458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,6465.7,-19.91,22.0,293.9,2.0,10.0,0.0,1.0,2.0,0.006,0
SMB_EU_003459,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,8107.5,12.24,57.0,142.24,3.0,10.0,2.0,0.0,0.0,0.037,0
SMB_EU_003460,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8181.31,5.97,90.0,90.9,2.0,11.0,1.0,0.0,1.0,0.14,0
SMB_EU_003461,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,4312.63,-6.95,23.0,187.51,1.0,17.0,1.0,1.0,1.0,0.094,0
SMB_EU_003462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,13269.55,-44.36,127.0,104.48,2.0,10.0,0.0,0.0,1.0,0.061,0
SMB_EU_003463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,11747.22,-33.72,51.0,230.34,2.0,15.0,0.0,0.0,1.0,0.127,0
SMB_EU_003464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4682.31,0.56,17.0,275.43,1.0,9.0,1.0,0.0,2.0,0.136,0
SMB_EU_003465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,3556.3,-6.03,13.0,273.56,3.0,14.0,1.0,0.0,0.0,0.109,0
SMB_EU_003466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,9128.46,-10.47,43.0,212.29,3.0,11.0,1.0,0.0,2.0,0.024,0
SMB_EU_003467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,66.0,5310.36,-0.3,27.0,196.68,2.0,14.0,0.0,0.0,1.0,0.224,0
SMB_EU_003468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5494.31,0.94,18.0,305.24,2.0,21.0,0.0,0.0,1.0,0.255,0
SMB_EU_003469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,19945.47,-45.54,96.0,207.77,1.0,7.0,1.0,0.0,2.0,0.031,1
SMB_EU_003470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38740.12,24.2,136.0,284.85,4.0,7.0,1.0,0.0,2.0,0.091,0
SMB_EU_003471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4432.47,10.96,16.0,277.03,3.0,13.0,0.0,1.0,1.0,0.048,0
SMB_EU_003472,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,5416.63,-43.88,38.0,142.54,2.0,19.0,1.0,0.0,0.0,0.071,0
SMB_EU_003473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,6602.22,-1.55,80.0,82.53,3.0,14.0,1.0,1.0,4.0,0.229,0
SMB_EU_003474,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,12776.02,7.67,72.0,177.44,1.0,10.0,0.0,0.0,2.0,0.01,0
SMB_EU_003475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,10899.33,-13.44,40.0,272.48,1.0,9.0,0.0,0.0,1.0,0.023,0
SMB_EU_003476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,14386.34,9.99,55.0,261.57,1.0,14.0,0.0,0.0,1.0,0.1,0
SMB_EU_003477,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,9157.46,-3.07,43.0,212.96,1.0,14.0,0.0,0.0,0.0,0.034,1
SMB_EU_003478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,84.0,10986.13,-15.33,96.0,114.44,2.0,14.0,0.0,0.0,2.0,0.146,0
SMB_EU_003479,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10178.01,-0.34,98.0,103.86,2.0,6.0,0.0,1.0,0.0,0.244,0
